"controller_name","violator_name","mine_name","current_assessment_amt","iss_dt","inspection_begin_dt","violation_occur_dt","fiscal_yr","fiscal_qtr","iss_year","likelihood","inj_illness","negligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",557.00,"2003-02-26","2003-01-02","2003-02-26",2003,2,2003,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2003-07-28","2003-07-03","2003-07-28",2003,4,2003,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-07-07","2003-07-03","2003-07-07",2003,4,2003,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",340.00,"2003-02-25","2003-01-02","2003-02-25",2003,2,2003,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",55.00,"2003-03-08","2004-01-08","2003-03-08",2003,2,2003,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",340.00,"2003-02-26","2003-01-02","2003-02-26",2003,2,2003,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",55.00,"2003-02-11","2003-01-02","2003-02-11",2003,2,2003,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-06-23","2003-06-23","2003-06-23",2003,3,2003,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-08-08","2003-08-05","2003-08-08",2003,4,2003,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-08-08","2003-08-05","2003-08-08",2003,4,2003,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-11-05","2003-10-01","2003-11-05",2004,1,2003,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2003-12-16","2003-10-01","2003-12-16",2004,1,2003,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-12-08","2003-10-01","2003-12-08",2004,1,2003,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-12-02","2003-10-01","2003-12-02",2004,1,2003,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",557.20,"2003-02-25","2003-02-24","2003-02-25",2003,2,2003,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2003-11-21","2003-10-01","2003-11-21",2004,1,2003,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2003-10-14","2003-10-01","2003-10-14",2004,1,2003,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",247.00,"2004-06-22","2004-06-22","2004-06-22",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",247.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-07-28","2004-07-07","2004-07-28",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-05","2004-07-07","2004-08-05",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-27","2004-04-12","2004-04-27",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-12-07","2004-10-01","2004-12-07",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",878.00,"2004-07-25","2004-07-07","2004-07-25",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-03-11","2004-01-08","2004-03-11",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2004-02-05","2004-01-08","2004-02-05",2004,2,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-03-22","2004-01-08","2004-03-22",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",614.00,"2004-09-30","2004-09-30","2004-09-30",2004,4,2004,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",440.00,"2004-04-15","2004-04-12","2004-04-15",2004,3,2004,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-29","2004-06-29","2004-06-29",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-10-19","2004-10-01","2004-10-19",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",625.00,"2004-10-24","2004-10-01","2004-10-24",2005,1,2004,"Unlikely","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-30","2004-04-12","2004-06-30",2004,3,2004,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-10-19","2004-10-01","2004-10-19",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",440.00,"2004-04-15","2004-04-12","2004-04-15",2004,3,2004,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",440.00,"2004-10-18","2004-10-01","2004-10-18",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-11-14","2004-10-01","2004-11-14",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-28","2004-04-12","2004-04-28",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-28","2004-04-12","2004-04-28",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-03","2004-04-12","2004-06-03",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-17","2004-07-07","2004-08-17",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1376.00,"2004-07-25","2004-07-07","2004-07-25",2004,4,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-01-07","2004-01-07","2004-01-07",2004,2,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-30","2004-07-07","2004-08-30",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-07-08","2004-07-07","2004-07-08",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-09-09","2004-07-07","2004-09-09",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-07-25","2004-07-07","2004-07-25",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-04","2004-07-07","2004-08-04",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2004-07-25","2004-07-07","2004-07-25",2004,4,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-02-18","2004-01-08","2004-02-18",2004,2,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-02-05","2004-01-08","2004-02-05",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-01-28","2004-01-08","2004-01-28",2004,2,2004,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-02-05","2004-01-08","2004-02-05",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-12-07","2004-10-01","2004-12-07",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-03","2004-04-12","2004-06-03",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2004-11-23","2004-10-01","2004-11-23",2005,1,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-08","2004-04-12","2004-06-08",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-09-09","2004-07-07","2004-09-09",2004,4,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-09-13","2004-07-07","2004-09-13",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",614.00,"2004-05-26","2004-04-12","2004-05-26",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-12-15","2004-12-15","2004-12-15",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-11-03","2004-10-01","2004-11-03",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-23","2004-07-07","2004-08-23",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-10-12","2004-10-01","2004-10-12",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-09-09","2004-07-07","2004-09-09",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-10-12","2004-10-01","2004-10-12",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-09-09","2004-07-07","2004-09-09",2004,4,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",440.00,"2004-07-27","2004-07-07","2004-07-27",2004,4,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",614.00,"2004-05-24","2004-04-12","2004-05-24",2004,3,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-11-01","2004-10-01","2004-11-01",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",614.00,"2004-04-27","2004-04-12","2004-04-27",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-05-26","2004-04-12","2004-05-26",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-10-12","2004-10-01","2004-10-12",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-10-24","2004-10-01","2004-10-24",2005,1,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",247.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-21","2004-04-12","2004-06-21",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",247.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-10-13","2004-10-01","2004-10-13",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",375.00,"2004-10-04","2004-10-01","2004-10-04",2005,1,2004,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",723.00,"2004-03-02","2004-01-08","2004-03-02",2004,2,2004,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-03-02","2004-01-08","2004-03-02",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4500.00,"2004-05-18","2004-05-18","2004-05-18",2004,3,2004,"Occurred","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-09","2004-07-07","2004-08-09",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",286.00,"2004-07-07","2004-07-07","2004-07-07",2004,4,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-08-09","2004-07-07","2004-08-09",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-07-15","2004-07-07","2004-07-15",2004,4,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",963.00,"2004-08-23","2004-07-07","2004-08-23",2004,4,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-01-07","2004-01-07","2004-01-07",2004,2,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-02-26","2004-01-08","2004-02-26",2004,2,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-03-12","2004-01-08","2004-03-12",2004,2,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-02-11","2004-01-08","2004-02-11",2004,2,2004,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",247.00,"2004-04-26","2004-04-12","2004-04-26",2004,3,2004,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-06-29","2004-06-29","2004-06-29",2004,3,2004,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",60.00,"2004-04-27","2004-04-12","2004-04-27",2004,3,2004,"Unlikely","LostDays","ModNegligence"
