"","gvkey","fyear","rankindex","annual_rank_index"
"17186","012090",2000,4.4,3
"17187","012090",2001,4.75,3
"17188","012090",2002,4.33333333333333,6
"17189","012090",2003,5,3
"17190","012090",2004,5,5
"17191","012090",2005,NA,5
"17192","012091",2008,NA,0
"17193","012102",1990,0.6,NA
"17194","012102",1991,1.8,NA
"17195","012102",1992,2.8,NA
"17196","012102",1993,3.6,NA
"17197","012102",1994,4.5,NA
"17198","012102",1995,5,3
"17199","012102",1996,4.5,6
"17200","012102",1997,4,5
"17201","012102",1998,NA,4
"17202","012111",1991,1.8,NA
"17203","012111",1992,2.4,NA
"17204","012111",1993,3.4,NA
"17205","012111",1994,3.4,0
"17206","012111",1995,4.2,0
"17207","012111",1996,3.6,9
"17208","012111",1997,4.2,3
"17209","012111",1998,3.8,5
"17210","012111",1999,4.4,NA
"17211","012111",2000,5,4
"17212","012111",2001,4.75,6
"17213","012111",2002,4.33333333333333,6
"17214","012111",2003,5,3
"17215","012111",2004,7,3
"17216","012111",2005,NA,7
"17217","012112",1989,1.4,NA
"17218","012112",1990,2.6,NA
"17219","012112",1991,3.8,NA
"17220","012112",1992,4.75,NA
"17221","012112",1993,6.33333333333333,NA
"17222","012112",1994,6,7
"17223","012112",1995,6,6
"17224","012112",1996,NA,6
"17225","012115",1989,1.4,NA
"17226","012115",1990,1.75,NA
"17227","012115",1991,2.33333333333333,NA
"17228","012115",1992,3.5,NA
"17229","012115",1993,7,NA
"17230","012115",1994,NA,7
"17231","012123",1991,1.2,NA
"17232","012123",1992,2.2,NA
"17233","012123",1993,2.6,NA
"17234","012123",1994,3.8,NA
"17235","012123",1995,3.8,NA
"17236","012123",1996,3.8,6
"17237","012123",1997,4.2,5
"17238","012123",1998,5.2,2
"17239","012123",1999,5,6
"17240","012123",2000,5.8,0
"17241","012123",2001,5.8,6
"17242","012123",2002,5.2,7
"17243","012123",2003,4.6,7
"17244","012123",2004,4.4,5
"17245","012123",2005,4.8,4
"17246","012123",2006,3.6,6
"17247","012123",2007,2.8,4
"17248","012123",2008,2,4
"17249","012123",2009,1.5,4
"17250","012123",2010,NA,6
"17251","012123",2011,NA,0
"17252","012129",1990,0.6,NA
"17253","012129",1991,1,NA
"17254","012129",1992,1.4,NA
"17255","012129",1993,1.75,NA
"17256","012129",1994,2.33333333333333,NA
"17257","012129",1995,2,3
"17258","012129",1996,2,2
"17259","012129",1997,NA,2
"17260","012141",1991,0.4,NA
"17261","012141",1992,0.4,NA
"17262","012141",1993,0.4,NA
"17263","012141",1994,0.4,NA
"17264","012141",1995,0.4,NA
"17265","012141",1996,1.6,2
"17266","012141",1997,2.4,NA
"17267","012141",1998,3.6,0
"17268","012141",1999,4.6,NA
"17269","012141",2000,4.6,NA
"17270","012141",2001,4.2,8
"17271","012141",2002,4.2,4
"17272","012141",2003,3.4,6
"17273","012141",2004,2.4,5
"17274","012141",2005,3.8,NA
"17275","012141",2006,2.6,6
"17276","012141",2007,1.8,4
"17277","012141",2008,1.4,2
"17278","012141",2009,1.4,0
"17279","012141",2010,NA,7
"17280","012141",2011,NA,0
"17281","012142",2008,NA,0
"17282","012142",2009,NA,0
"17283","012142",2010,NA,0
"17284","012142",2011,NA,0
"17285","012143",1989,0.8,NA
"17286","012143",1990,1.6,NA
"17287","012143",1991,3.2,NA
"17288","012143",1992,4.2,NA
"17289","012143",1993,5.2,NA
"17290","012143",1994,5,4
"17291","012143",1995,4.8,4
"17292","012143",1996,3.8,8
"17293","012143",1997,2.8,5
"17294","012143",1998,1.8,5
"17295","012143",1999,1.5,3
"17296","012143",2000,1,3
"17297","012143",2001,NA,3
"17298","012144",2008,NA,0
"17299","012144",2009,NA,0
"17300","012144",2010,NA,0
"17301","012144",2011,NA,0
"17302","012148",1989,1.4,NA
"17303","012148",1990,2.8,NA
"17304","012148",1991,2.8,NA
"17305","012148",1992,4.2,NA
"17306","012148",1993,5.25,NA
"17307","012148",1994,4.66666666666667,7
"17308","012148",1995,3.5,7
"17309","012148",1996,7,NA
"17310","012148",1997,NA,7
"17311","012163",1989,1.2,NA
"17312","012163",1990,2.4,NA
"17313","012163",1991,3,NA
"17314","012163",1992,4,NA
"17315","012163",1993,6,NA
"17316","012163",1994,6,6
"17317","012163",1995,NA,6
"17318","012163",1996,NA,6
"17319","012163",1997,NA,6
"17320","012169",1993,1,NA
"17321","012169",1994,1,NA
"17322","012169",1995,1,NA
"17323","012169",1996,1.25,NA
"17324","012169",1997,1.66666666666667,0
"17325","012169",1998,NA,5
"17326","012169",1999,NA,0
"17327","012169",2000,NA,0
"17328","012171",2001,NA,0
"17329","012180",1996,0.4,NA
"17330","012180",1997,0.4,NA
"17331","012180",1998,0.4,NA
"17332","012180",1999,0.4,NA
"17333","012180",2000,1,NA
"17334","012180",2001,0.6,2
"17335","012180",2002,0.6,NA
"17336","012180",2003,0.6,NA
"17337","012180",2004,1,NA
"17338","012180",2005,0.5,3
"17339","012180",2006,0.666666666666667,NA
"17340","012180",2007,1,NA
"17341","012180",2008,2,0
"17342","012180",2009,NA,2
"17343","012181",2009,NA,0
"17344","012189",1996,0.4,0
"17345","012189",1997,0.4,NA
"17346","012189",1998,0.4,NA
"17347","012189",1999,0.4,NA
"17348","012189",2000,0.8,NA
"17349","012189",2001,0.4,2
"17350","012189",2002,0.4,NA
"17351","012189",2003,0.4,NA
"17352","012189",2004,0.4,NA
"17353","012189",2005,NA,2
"17354","012191",1989,1,NA
"17355","012191",1990,2,NA
"17356","012191",1991,3,NA
"17357","012191",1992,4,NA
"17358","012191",1993,5,NA
"17359","012191",1994,5,5
"17360","012191",1995,5,5
"17361","012191",1996,5,5
"17362","012191",1997,NA,5
"17363","012200",1990,1.4,NA
"17364","012200",1991,2.8,NA
"17365","012200",1992,4.2,NA
"17366","012200",1993,4.2,NA
"17367","012200",1994,4.2,NA
"17368","012200",1995,2.8,7
"17369","012200",1996,1.4,7
"17370","012200",1997,1.2,7
"17371","012200",1998,2.4,NA
"17372","012200",1999,3.6,NA
"17373","012200",2000,4.8,NA
"17374","012200",2001,6.2,NA
"17375","012200",2002,6.4,6
"17376","012200",2003,6.6,6
"17377","012200",2004,6.8,6
"17378","012200",2005,7,6
"17379","012200",2006,7,7
"17380","012200",2007,5.6,7
"17381","012200",2008,5.25,7
"17382","012200",2009,4.66666666666667,7
"17383","012200",2010,3.5,7
"17384","012200",2011,NA,7
"17385","012206",2008,NA,0
"17386","012206",2009,NA,0
"17387","012206",2010,NA,0
"17388","012206",2011,NA,0
"17389","012210",2008,NA,0
"17390","012212",1996,NA,0
"17391","012212",2000,0.4,NA
"17392","012212",2001,0.4,0
"17393","012212",2002,0.4,NA
"17394","012212",2003,2,NA
"17395","012212",2004,2,NA
"17396","012212",2005,1.6,2
"17397","012212",2006,2,0
"17398","012212",2007,2.66666666666667,NA
"17399","012212",2008,NA,8
"17400","012212",2009,NA,0
"17401","012214",1989,1.2,NA
"17402","012214",1990,1.8,NA
"17403","012214",1991,2.4,NA
"17404","012214",1992,3.2,NA
"17405","012214",1993,4.4,NA
"17406","012214",1994,4.6,6
"17407","012214",1995,4.8,3
"17408","012214",1996,5.25,3
"17409","012214",1997,5.66666666666667,4
"17410","012214",1998,5.5,6
"17411","012214",1999,4,7
"17412","012214",2000,NA,4
"17413","012215",1989,0.6,NA
"17414","012215",1990,1,NA
"17415","012215",1991,1.8,NA
"17416","012215",1992,2.4,NA
"17417","012215",1993,3,NA
"17418","012215",1994,2.4,3
"17419","012215",1995,2.6,2
"17420","012215",1996,2.4,4
"17421","012215",1997,2.4,3
"17422","012215",1998,2.2,3
"17423","012215",1999,2.6,0
"17424","012215",2000,2.6,3
"17425","012215",2001,3.2,3
"17426","012215",2002,3.2,3
"17427","012215",2003,4,2
"17428","012215",2004,4.4,2
"17429","012215",2005,4.4,3
"17430","012215",2006,3.8,6
"17431","012215",2007,3.2,3
"17432","012215",2008,2,6
"17433","012215",2009,1.5,4
"17434","012215",2010,1,3
"17435","012215",2011,NA,3
"17436","012216",1989,0.4,NA
"17437","012216",1990,1.4,NA
"17438","012216",1991,3,NA
"17439","012216",1992,4.2,NA
"17440","012216",1993,4.8,NA
"17441","012216",1994,5.8,2
"17442","012216",1995,5.4,5
"17443","012216",1996,4.4,8
"17444","012216",1997,3.8,6
"17445","012216",1998,3.8,3
"17446","012216",1999,3,7
"17447","012216",2000,3,3
"17448","012216",2001,3,3
"17449","012216",2002,3,3
"17450","012216",2003,3.6,3
"17451","012216",2004,4,3
"17452","012216",2005,4,3
"17453","012216",2006,4.8,3
"17454","012216",2007,4.2,3
"17455","012216",2008,3,6
"17456","012216",2009,2,5
"17457","012216",2010,1.75,3
"17458","012216",2011,NA,7
"17459","012226",1989,1.2,NA
"17460","012226",1990,2.4,NA
"17461","012226",1991,3.6,NA
"17462","012226",1992,4.8,NA
"17463","012226",1993,6,NA
"17464","012226",1994,5.8,6
"17465","012226",1995,5.6,6
"17466","012226",1996,5.6,6
"17467","012226",1997,5.4,6
"17468","012226",1998,5.2,6
"17469","012226",1999,5.25,5
"17470","012226",2000,5.33333333333333,5
"17471","012226",2001,5,6
"17472","012226",2002,5,5
"17473","012226",2003,NA,5
"17474","012233",1996,NA,0
"17475","012233",1997,NA,0
"17476","012233",1998,1.4,0
"17477","012233",1999,2.4,0
"17478","012233",2000,4,0
"17479","012233",2001,2.6,7
"17480","012233",2002,4,0
"17481","012233",2003,5.4,0
"17482","012233",2004,5.2,5
"17483","012233",2005,4.2,8
"17484","012233",2006,5.25,0
"17485","012233",2007,4.66666666666667,7
"17486","012233",2008,3.5,7
"17487","012233",2009,3,4
"17488","012233",2010,NA,3
"17489","012234",1994,NA,0
"17490","012234",1995,NA,0
"17491","012234",2007,NA,0
"17492","012234",2008,NA,0
"17493","012234",2009,NA,0
"17494","012236",1991,0.4,NA
"17495","012236",1992,0.4,NA
"17496","012236",1993,0.4,NA
"17497","012236",1994,0.4,NA
"17498","012236",1995,0.4,NA
"17499","012236",1996,NA,2
"17500","012236",1997,0.8,NA
"17501","012236",1998,0.8,NA
"17502","012236",1999,0.8,NA
"17503","012236",2000,1.2,NA
"17504","012236",2001,1.8,0
"17505","012236",2002,1.6,4
"17506","012236",2003,1.6,NA
"17507","012236",2004,1.6,NA
"17508","012236",2005,1.2,2
"17509","012236",2006,0.6,3
"17510","012236",2007,NA,3
"17511","012236",2008,NA,0
"17512","012236",2010,NA,0
"17513","012236",2011,NA,0
"17514","012238",1991,0.6,NA
"17515","012238",1992,1,NA
"17516","012238",1993,1,NA
"17517","012238",1994,1,NA
"17518","012238",1995,1.25,NA
"17519","012238",1996,0.666666666666667,3
"17520","012238",1997,NA,2
"17521","012239",1990,1.2,NA
"17522","012239",1991,2.2,NA
"17523","012239",1992,3.6,NA
"17524","012239",1993,3.6,NA
"17525","012239",1994,4.5,NA
"17526","012239",1995,4,6
"17527","012239",1996,3.5,5
"17528","012239",1997,NA,7
"17529","012250",2009,NA,0
"17530","012251",1994,NA,7
"17531","012252",2009,NA,0
"17532","012256",1991,1.6,NA
"17533","012256",1992,2,NA
"17534","012256",1993,2,NA
"17535","012256",1994,2,NA
"17536","012256",1995,2,NA
"17537","012256",1996,1.6,8
"17538","012256",1997,1.2,2
"17539","012256",1998,1.6,NA
"17540","012256",1999,1.6,NA
"17541","012256",2000,2.8,NA
"17542","012256",2001,3.2,6
"17543","012256",2002,3.2,NA
"17544","012256",2003,2.8,2
"17545","012256",2004,3.4,NA
"17546","012256",2005,2.2,6
"17547","012256",2006,0.6,8
"17548","012256",2007,0.6,NA
"17549","012256",2008,0.6,0
"17550","012256",2009,NA,3
"17551","012262",2008,NA,0
"17552","012262",2009,NA,0
"17553","012262",2010,NA,0
"17554","012266",1995,1.2,0
"17555","012266",1996,1.2,NA
"17556","012266",1997,2.4,0
"17557","012266",1998,3.2,NA
"17558","012266",1999,4.4,NA
"17559","012266",2000,4.4,6
"17560","012266",2001,4.4,NA
"17561","012266",2002,3.6,6
"17562","012266",2003,2.8,4
"17563","012266",2004,1.6,6
"17564","012266",2005,0.4,6
"17565","012266",2006,0.4,NA
"17566","012266",2007,NA,2
"17567","012266",2008,NA,0
"17568","012269",1989,0.6,NA
"17569","012269",1990,0.6,NA
"17570","012269",1991,1.4,NA
"17571","012269",1992,2.2,NA
"17572","012269",1993,2.8,NA
"17573","012269",1994,2.75,3
"17574","012269",1995,3.66666666666667,NA
"17575","012269",1996,3.5,4
"17576","012269",1997,3,4
"17577","012269",1998,NA,3
"17578","012275",1994,NA,0
"17579","012275",1995,NA,0
"17580","012277",2008,NA,0
"17581","012277",2009,NA,0
"17582","012279",1989,1.2,NA
"17583","012279",1990,2.4,NA
"17584","012279",1991,3.6,NA
"17585","012279",1992,4.8,NA
"17586","012279",1993,6.2,NA
"17587","012279",1994,6.2,6
"17588","012279",1995,6.4,6
"17589","012279",1996,6.6,6
"17590","012279",1997,6.75,6
"17591","012279",1998,6.66666666666667,7
"17592","012279",1999,7,6
"17593","012279",2000,7,7
"17594","012279",2001,NA,7
"17595","012279",2002,NA,6
"17596","012279",2003,NA,6
"17597","012293",1989,0.6,NA
"17598","012293",1990,0.6,NA
"17599","012293",1991,0.75,NA
"17600","012293",1992,1,NA
"17601","012293",1993,1.5,NA
"17602","012293",1994,NA,3
"17603","012304",2008,NA,0
"17604","012304",2009,NA,0
"17605","012304",2010,NA,0
"17606","012304",2011,NA,0
"17607","012338",1998,NA,5
"17608","012338",1999,NA,5
"17609","012338",2000,NA,3
"17610","012338",2002,NA,2
"17611","012338",2008,NA,0
"17612","012338",2010,NA,6
"17613","012345",1994,NA,4
"17614","012345",1995,NA,4
"17615","012345",1996,NA,3
"17616","012345",1997,NA,4
"17617","012345",1998,NA,4
"17618","012345",1999,NA,3
"17619","012345",2000,NA,5
"17620","012346",1992,1.2,NA
"17621","012346",1993,1.2,NA
"17622","012346",1994,1.2,NA
"17623","012346",1995,1.2,NA
"17624","012346",1996,1.5,NA
"17625","012346",1997,NA,6
"17626","012368",2009,NA,0
"17627","012370",1991,0.6,NA
"17628","012370",1992,0.75,NA
"17629","012370",1993,1,NA
"17630","012370",1994,1.5,NA
"17631","012370",1995,3,NA
"17632","012370",1996,NA,3
"17633","012374",1990,0.8,NA
"17634","012374",1991,0.8,NA
"17635","012374",1992,1,NA
"17636","012374",1993,1.33333333333333,NA
"17637","012374",1994,2,NA
"17638","012374",1995,NA,4
"17639","012377",2008,NA,0
"17640","012377",2009,NA,0
"17641","012377",2010,NA,0
"17642","012377",2011,NA,0
"17643","012380",1991,1,NA
"17644","012380",1992,1.6,NA
"17645","012380",1993,2,NA
"17646","012380",1994,2.5,NA
"17647","012380",1995,3.33333333333333,0
"17648","012380",1996,2.5,5
"17649","012380",1997,2,3
"17650","012380",1998,NA,2
"17651","012381",1989,1.2,NA
"17652","012381",1990,2.4,NA
"17653","012381",1991,3.6,NA
"17654","012381",1992,4.8,NA
"17655","012381",1993,6,NA
"17656","012381",1994,6,6
"17657","012381",1995,6,6
"17658","012381",1996,5.8,6
"17659","012381",1997,5.6,6
"17660","012381",1998,5.4,6
"17661","012381",1999,5.2,6
"17662","012381",2000,5,6
"17663","012381",2001,5.2,5
"17664","012381",2002,5.25,5
"17665","012381",2003,5.33333333333333,5
"17666","012381",2004,5.5,5
"17667","012381",2005,6,5
"17668","012381",2006,NA,6
"17669","012382",1993,0.8,NA
"17670","012382",1994,0.8,NA
"17671","012382",1995,1,NA
"17672","012382",1996,1.33333333333333,NA
"17673","012382",1997,2,NA
"17674","012382",1998,NA,4
"17675","012383",2010,NA,0
"17676","012384",2008,NA,0
"17677","012389",1991,1.2,NA
"17678","012389",1992,1.8,NA
"17679","012389",1993,2.4,NA
"17680","012389",1994,3,NA
"17681","012389",1995,3.6,0
"17682","012389",1996,3,6
"17683","012389",1997,3,3
"17684","012389",1998,3.6,3
"17685","012389",1999,4.6,3
"17686","012389",2000,5.2,3
"17687","012389",2001,5.6,3
"17688","012389",2002,6,3
"17689","012389",2003,5.8,6
"17690","012389",2004,5,8
"17691","012389",2005,3.8,6
"17692","012389",2006,2.8,5
"17693","012389",2007,1.8,5
"17694","012389",2008,0.8,5
"17695","012389",2009,NA,4
"17696","012390",1996,0.6,0
"17697","012390",1997,0.6,0
"17698","012390",1998,0.6,NA
"17699","012390",1999,0.6,NA
"17700","012390",2000,1.2,NA
"17701","012390",2001,0.6,3
"17702","012390",2002,1,NA
"17703","012390",2003,1.6,NA
"17704","012390",2004,1.6,NA
"17705","012390",2005,1.25,3
"17706","012390",2006,1.66666666666667,0
"17707","012390",2007,1.5,2
"17708","012390",2008,NA,3
"17709","012392",2008,NA,0
"17710","012396",1991,0.4,NA
"17711","012396",1992,0.4,NA
"17712","012396",1993,0.4,NA
"17713","012396",1994,0.4,NA
"17714","012396",1995,0.4,NA
"17715","012396",1996,NA,2
"17716","012397",1996,NA,0
"17717","012403",1998,0.8,NA
"17718","012403",1999,1.6,NA
"17719","012403",2000,1.6,0
"17720","012403",2001,1.6,NA
"17721","012403",2002,2.2,NA
"17722","012403",2003,1.4,4
"17723","012403",2004,0.6,4
"17724","012403",2005,0.6,NA
"17725","012403",2006,0.6,NA
"17726","012403",2007,NA,3
"17727","012403",2008,NA,0
"17728","012403",2011,NA,0
"17729","012409",1990,0.8,NA
"17730","012409",1991,2,NA
"17731","012409",1992,3.2,NA
"17732","012409",1993,4,NA
"17733","012409",1994,5.33333333333333,0
"17734","012409",1995,6,4
"17735","012409",1996,6,6
"17736","012409",1997,NA,6
"17737","012421",2003,NA,0
"17738","012421",2010,NA,0
"17739","012424",1990,0.8,NA
"17740","012424",1991,1,NA
"17741","012424",1992,1,NA
"17742","012424",1993,1.33333333333333,NA
"17743","012424",1994,2,NA
"17744","012424",1995,NA,4
"17745","012428",2008,NA,0
"17746","012428",2010,NA,0
"17747","012433",1991,0.6,NA
"17748","012433",1992,0.6,NA
"17749","012433",1993,0.6,NA
"17750","012433",1994,0.6,NA
"17751","012433",1995,0.6,NA
"17752","012433",1996,0.4,3
"17753","012433",1997,0.4,0
"17754","012433",1998,0.4,NA
"17755","012433",1999,0.4,NA
"17756","012433",2000,0.4,NA
"17757","012433",2001,0.4,2
"17758","012433",2002,0.4,NA
"17759","012433",2003,1.2,NA
"17760","012433",2004,2,NA
"17761","012433",2005,2.6,NA
"17762","012433",2006,2.8,2
"17763","012433",2007,2.8,NA
"17764","012433",2008,2,4
"17765","012433",2009,1.5,4
"17766","012433",2010,1,3
"17767","012433",2011,NA,3
"17768","012434",1990,1,NA
"17769","012434",1991,2.8,NA
"17770","012434",1992,4.4,NA
"17771","012434",1993,6.2,NA
"17772","012434",1994,7.4,NA
"17773","012434",1995,8.2,5
"17774","012434",1996,8.2,9
"17775","012434",1997,7.8,8
"17776","012434",1998,7.8,9
"17777","012434",1999,7.8,6
"17778","012434",2000,7.5,9
"17779","012434",2001,7,9
"17780","012434",2002,7.5,6
"17781","012434",2003,6,9
"17782","012434",2004,NA,6
"17783","012434",2005,NA,6
"17784","012434",2006,NA,6
"17785","012436",1989,0.4,NA
"17786","012436",1990,0.4,NA
"17787","012436",1991,0.8,NA
"17788","012436",1992,0.8,NA
"17789","012436",1993,0.8,NA
"17790","012436",1994,1,2
"17791","012436",1995,1,NA
"17792","012436",1996,0.6,2
"17793","012436",1997,1.2,NA
"17794","012436",1998,1.5,NA
"17795","012436",1999,1,3
"17796","012436",2000,1.5,NA
"17797","012436",2001,3,NA
"17798","012436",2002,NA,3
"17799","012441",1997,NA,3
"17800","012441",2008,NA,0
"17801","012441",2009,NA,0
"17802","012441",2010,NA,0
"17803","012441",2011,NA,0
"17804","012444",1991,0.4,NA
"17805","012444",1992,1,NA
"17806","012444",1993,1,NA
"17807","012444",1994,0.6,2
"17808","012444",1995,1.2,NA
"17809","012444",1996,1.5,0
"17810","012444",1997,1,3
"17811","012444",1998,1.5,0
"17812","012444",1999,3,0
"17813","012444",2000,NA,3
"17814","012444",2001,NA,5
"17815","012444",2002,NA,5
"17816","012444",2003,NA,6
"17817","012444",2004,NA,3
"17818","012444",2005,NA,3
"17819","012444",2006,NA,5
"17820","012444",2007,NA,4
"17821","012444",2008,NA,3
"17822","012445",1989,0.8,NA
"17823","012445",1990,2.4,NA
"17824","012445",1991,4.2,NA
"17825","012445",1992,6,NA
"17826","012445",1993,7.8,NA
"17827","012445",1994,8.8,4
"17828","012445",1995,9,8
"17829","012445",1996,9,9
"17830","012445",1997,8.2,9
"17831","012445",1998,8.2,9
"17832","012445",1999,8,9
"17833","012445",2000,8,9
"17834","012445",2001,7.6,9
"17835","012445",2002,8,5
"17836","012445",2003,8,9
"17837","012445",2004,7.6,8
"17838","012445",2005,6.6,9
"17839","012445",2006,5.2,7
"17840","012445",2007,3.8,7
"17841","012445",2008,2,9
"17842","012445",2009,1,6
"17843","012445",2010,NA,4
"17844","012445",2011,NA,0
"17845","012452",1989,1.2,NA
"17846","012452",1990,2.4,NA
"17847","012452",1991,3.4,NA
"17848","012452",1992,4.25,NA
"17849","012452",1993,5.66666666666667,NA
"17850","012452",1994,5.5,6
"17851","012452",1995,5,6
"17852","012452",1996,NA,5
"17853","012471",1991,0.4,NA
"17854","012471",1992,1.2,NA
"17855","012471",1993,1.6,NA
"17856","012471",1994,3.2,0
"17857","012471",1995,5,NA
"17858","012471",1996,6.2,2
"17859","012471",1997,5.4,4
"17860","012471",1998,5,2
"17861","012471",1999,4.4,8
"17862","012471",2000,3.4,9
"17863","012471",2001,3,8
"17864","012471",2002,3,NA
"17865","012471",2003,3,0
"17866","012471",2004,2,5
"17867","012471",2005,1.2,4
"17868","012471",2006,NA,6
"17869","012471",2007,NA,0
"17870","012471",2008,NA,0
"17871","012471",2009,NA,0
"17872","012474",1994,NA,3
"17873","012474",1996,NA,3
"17874","012474",1998,NA,4
"17875","012474",1999,NA,6
"17876","012478",2009,NA,0
"17877","012478",2010,NA,0
"17878","012478",2011,NA,0
"17879","012480",1989,0.6,NA
"17880","012480",1990,1.8,NA
"17881","012480",1991,2.4,NA
"17882","012480",1992,3,NA
"17883","012480",1993,4,NA
"17884","012480",1994,4.25,3
"17885","012480",1995,3.66666666666667,6
"17886","012480",1996,4,3
"17887","012480",1997,5,3
"17888","012480",1998,NA,5
"17889","012482",2008,NA,0
"17890","012482",2010,NA,0
"17891","012482",2011,NA,0
"17892","012484",1994,NA,0
"17893","012484",1995,NA,0
"17894","012484",1996,NA,0
"17895","012484",1997,NA,0
"17896","012484",1998,2.66666666666667,0
"17897","012484",1999,5.66666666666667,0
"17898","012484",2000,8.33333333333333,0
"17899","012484",2003,8.5,8
"17900","012484",2004,8,9
"17901","012484",2005,NA,8
